onset	duration	trial_type	word	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	word_length	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
42.276000	0.207118	word	did	123	6	11	1	0.000000	12.850000	10.910000	8.650000	0.207118	0.000001	4.059164	3.071186	1.490111
42.438000	0.453075	word	Alice	124	6	12	1	1.000000	8.650000	12.850000	13.390000	0.453075	0.000129	7.053085	4.156209	3.758673
42.844000	0.237564	word	think	125	6	13	1	1.000000	13.390000	8.650000	15.370000	0.237564	0.008504	8.451483	6.927150	1.988552
43.036000	0.144036	word	it	126	6	14	1	0.000000	15.370000	13.390000	14.050000	0.144036	0.000513	2.133621	3.096919	2.021177
43.134000	0.278676	word	so	127	6	15	1	0.000000	14.050000	15.370000	13.280000	0.278676	0.003805	3.388034	3.688866	2.972325
43.366000	0.385765	word	very	128	6	16	1	1.000000	13.280000	14.050000	13.090000	0.385765	0.015229	3.084859	3.903636	5.697356
43.706000	0.357326	word	much	129	6	17	1	1.000000	13.090000	13.280000	13.900000	0.357326	0.007761	4.943959	4.416631	3.293938
44.018000	0.215907	word	out	130	6	18	1	0.000000	13.900000	13.090000	16.210000	0.215907	0.013603	2.615553	3.214540	3.163648
44.188000	0.151433	word	of	131	6	19	1	0.000000	16.210000	13.900000	16.960000	0.151433	0.000659	5.826463	5.467454	2.521791
44.292000	0.141783	word	the	132	6	20	1	0.000000	16.960000	16.210000	13.100000	0.141783	0.018301	1.281550	1.417497	4.935627
44.388000	0.357292	word	way	133	6	21	1	1.000000	13.100000	16.960000	16.350000	0.357292	0.008151	0.824340	0.843843	4.276262
44.700000	0.211716	word	to	134	6	22	1	0.000000	16.350000	13.100000	11.410000	0.211716	0.001670	5.333189	5.549177	3.083298
44.866000	0.215522	word	hear	135	6	23	1	1.000000	11.410000	16.350000	16.960000	0.215522	0.009785	0.661957	0.809293	2.394488
45.036000	0.153755	word	the	136	6	24	1	0.000000	16.960000	11.410000	8.660000	0.153755	0.006948	2.592977	2.578886	4.536655
45.142000	0.394242	word	Rabbit	137	6	25	1	1.000000	8.660000	16.960000	12.790000	0.394242	0.008491	4.344849	2.750996	4.040952
45.492000	0.284425	word	say	138	6	26	1	1.000000	12.790000	8.660000	16.350000	0.284425	0.008252	7.536890	7.621711	2.296682
45.730000	0.238976	word	to	139	6	27	1	0.000000	16.350000	12.790000	11.240000	0.238976	0.005305	5.146630	4.841788	4.131802
45.922000	0.607310	word	itself	140	6	28	1	0.000000	11.240000	16.350000	11.640000	0.607310	0.001040	3.171368	3.121322	2.030221
47.038000	0.175865	word	Oh	141	6	29	1	0.000000	11.640000	11.240000	10.290000	0.175865	0.000002	7.566987	8.866031	6.970479
47.168000	0.426805	word	dear	142	6	30	1	1.000000	10.290000	11.640000	11.640000	0.426805	0.017203	1.059177	7.752421	1.599687
47.884000	0.165728	word	Oh	143	6	31	1	0.000000	11.640000	10.290000	10.290000	0.165728	0.016817	4.669435	7.290447	3.846226
48.004000	0.381238	word	dear	144	6	32	1	1.000000	10.290000	11.640000	15.790000	0.381238	0.018238	3.860678	5.480384	3.547641
48.540000	0.110858	word	I	145	6	33	1	0.000000	15.790000	10.290000	11.000000	0.110858	0.023727	2.088240	1.780255	0.720338
48.606000	0.247245	word	shall	146	6	34	1	0.000000	11.000000	15.790000	14.950000	0.247245	0.001387	2.392818	2.767143	3.988893
48.806000	0.190789	word	be	147	6	35	1	0.000000	14.950000	11.000000	12.870000	0.190789	0.012924	0.778504	0.715590	4.316376
48.952000	0.439986	word	late	149	6	36	1	1.000000	10.920000	12.870000	13.760000	0.439986	0.002708	4.393748	4.913621	5.285720
50.294000	0.166125	word	when	150	6	37	1	0.000000	13.760000	10.920000	13.100000	0.166125	0.000655	4.647078	5.915991	3.727772
50.414000	0.226428	word	she	151	6	38	1	0.000000	13.100000	13.760000	12.070000	0.226428	0.012053	1.500249	1.863895	1.598795
50.594000	0.287334	word	thought	152	6	39	1	1.000000	12.070000	13.100000	15.370000	0.287334	0.021723	1.138946	1.263919	1.311500
50.836000	0.168290	word	it	153	6	40	1	0.000000	15.370000	12.070000	13.020000	0.168290	0.016463	3.521044	4.006159	1.621285
50.958000	0.372976	word	over	154	6	41	1	0.000000	13.020000	15.370000	8.920000	0.372976	0.018549	4.197854	6.383994	5.740431
51.284000	0.716476	word	afterwards	155	6	42	1	1.000000	8.920000	13.020000	15.370000	0.716476	0.002197	3.749626	2.863357	2.907085
51.956000	0.141783	word	it	156	6	43	1	0.000000	15.370000	8.920000	9.388000	0.141783	0.019087	4.643690	3.864535	3.011331
52.052000	0.441102	word	occurred	157	6	44	1	1.000000	9.388000	15.370000	16.350000	0.441102	0.016224	1.450427	2.111245	1.445652
52.446000	0.165728	word	to	158	6	45	1	0.000000	16.350000	9.388000	13.300000	0.165728	0.000095	3.634987	3.687733	4.228391
52.566000	0.266197	word	her	159	6	46	1	0.000000	13.300000	16.350000	15.480000	0.266197	0.000001	2.296064	3.446700	2.374826
52.786000	0.220905	word	that	160	7	1	1	0.000000	15.480000	13.300000	13.100000	0.220905	0.000001	1.985676	3.858682	2.205711
53.162000	0.267854	word	she	161	7	2	1	0.000000	13.100000	15.480000	9.630000	0.267854	0.018372	2.013829	1.823464	2.449196
53.384000	0.282453	word	ought	162	7	3	1	0.000000	9.630000	13.100000	16.350000	0.282453	0.009756	3.150307	2.934901	4.331659
53.620000	0.216459	word	to	163	7	4	1	0.000000	16.350000	9.630000	14.920000	0.216459	0.015999	5.389928	6.003804	4.137817
53.790000	0.282616	word	have	164	7	5	1	0.000000	14.920000	16.350000	9.120000	0.282616	0.001813	0.001443	0.221759	2.133932
54.026000	0.381238	word	wondered	165	7	6	1	1.000000	9.120000	14.920000	14.500000	0.381238	0.000000	6.197854	7.016225	2.684967
54.362000	0.285456	word	at	166	7	7	1	0.000000	14.500000	9.120000	14.990000	0.285456	0.007633	5.644155	3.119816	4.563101
54.602000	0.369265	word	this	167	7	8	1	0.000000	14.990000	14.500000	14.570000	0.369265	0.013820	1.255200	1.108061	4.355428
54.924000	0.177701	word	but	168	8	1	1	0.000000	14.570000	14.990000	14.500000	0.177701	0.012424	7.130718	7.011123	8.307449
55.056000	0.273483	word	at	169	8	2	1	0.000000	14.500000	14.570000	16.960000	0.273483	0.006583	2.643683	4.226984	3.604315
55.284000	0.141782	word	the	170	8	3	1	0.000000	16.960000	14.500000	13.580000	0.141782	0.005751	1.470930	1.605347	4.776645
55.380000	0.525552	word	time	171	8	4	1	1.000000	13.580000	16.960000	15.370000	0.525552	0.000002	0.824340	0.797479	4.174589
55.860000	0.154222	word	it	172	8	5	1	0.000000	15.370000	13.580000	14.350000	0.154222	0.007844	3.719364	4.091801	1.689075
55.968000	0.197510	word	all	173	8	6	1	0.000000	14.350000	15.370000	10.540000	0.197510	0.003061	6.615587	6.587327	3.967821
56.118000	0.355513	word	seemed	174	8	7	1	1.000000	10.540000	14.350000	11.950000	0.355513	0.000213	1.908335	3.565787	1.879509
56.428000	0.290264	word	quite	175	8	8	1	1.000000	11.950000	10.540000	10.720000	0.290264	0.000083	2.701884	3.137494	4.325205
56.672000	0.663833	word	natural	176	8	9	1	1.000000	10.720000	11.950000	14.570000	0.663833	0.000483	2.404133	3.259244	4.891818
58.328000	0.097861	word	but	177	8	10	2	0.000000	14.570000	10.720000	13.760000	0.097861	0.000000	3.085978	4.102264	8.786775
58.442000	0.203659	word	when	178	8	11	2	0.000000	13.760000	14.570000	16.960000	0.203659	0.000000	6.103113	6.245371	4.633547
58.660000	0.087423	word	the	179	8	12	2	0.000000	16.960000	13.760000	8.660000	0.087423	0.000000	5.644155	2.800318	3.275187
58.762000	0.488135	word	Rabbit	180	8	13	2	1.000000	8.660000	16.960000	12.190000	0.488135	0.000000	1.664409	2.650659	4.356891
59.264000	0.488134	word	actually	181	8	14	2	1.000000	12.190000	8.660000	11.380000	0.488134	0.000000	4.042454	4.134063	3.225326
59.768000	0.356433	word	took	182	8	15	2	1.000000	11.380000	12.190000	16.180000	0.356433	0.000000	1.924277	2.720640	1.565185
60.234000	0.157449	word	a	183	8	16	2	0.000000	16.180000	11.380000	10.950000	0.157449	0.000000	1.884629	2.079356	4.355992
60.406000	0.543446	word	watch	184	8	17	2	1.000000	10.950000	16.180000	13.900000	0.543446	0.000000	1.624722	2.310541	3.891121
61.060000	0.205352	word	out	185	8	18	2	0.000000	13.900000	10.950000	16.210000	0.205352	0.000000	1.836020	2.513667	3.366057
61.280000	0.148692	word	of	186	8	19	2	0.000000	16.210000	13.900000	12.870000	0.148692	0.000000	3.776235	3.913910	2.138302
61.444000	0.180830	word	its	187	8	20	2	0.000000	12.870000	16.210000	4.078000	0.180830	0.000000	4.384214	4.320780	2.877161
61.640000	0.579413	word	waistcoat	188	8	21	2	1.000000	4.078000	12.870000	9.280000	0.579413	0.000000	3.825865	3.500953	2.892911
62.234000	0.740085	word	pocket	189	8	22	2	1.000000	9.280000	4.078000	16.190000	0.740085	0.000000	0.000000	0.000000	0.000000
63.486000	0.095663	word	and	190	8	23	2	0.000000	16.190000	9.280000	11.070000	0.095663	0.000000	3.383915	4.130262	8.748790
63.596000	0.310784	word	looked	191	8	24	2	1.000000	11.070000	16.190000	14.500000	0.310784	0.000000	3.571305	2.813812	1.972865
63.922000	0.198310	word	at	192	8	25	2	0.000000	14.500000	11.070000	15.370000	0.198310	0.000000	2.456639	3.446425	3.583526
64.136000	0.179319	word	it	193	8	26	2	0.000000	15.370000	14.500000	16.190000	0.179319	0.000000	2.633711	2.487058	1.328570
64.736000	0.090846	word	and	194	8	27	2	0.000000	16.190000	15.370000	13.470000	0.090846	0.000000	3.973425	4.211163	8.651967
64.842000	0.143109	word	then	195	8	28	2	0.000000	13.470000	16.190000	6.410000	0.143109	0.000000	2.927442	2.581387	3.779525
65.000000	0.375725	word	hurried	196	8	29	2	1.000000	6.410000	13.470000	15.080000	0.375725	0.000000	6.654918	5.339608	3.581556
65.390000	0.492789	word	on	197	8	30	2	0.000000	15.080000	6.410000	8.650000	0.492789	0.000000	4.505598	5.112316	6.776944
66.316000	0.464189	word	Alice	198	8	31	2	1.000000	8.650000	15.080000	11.500000	0.464189	0.000000	6.344584	5.803482	3.040640
66.796000	0.404324	word	started	199	8	32	2	1.000000	11.500000	8.650000	16.350000	0.404324	0.000000	1.228645	2.529139	1.745025
67.214000	0.176842	word	to	200	8	33	2	0.000000	16.350000	11.500000	13.300000	0.176842	0.000000	3.610238	4.281320	4.669503
67.406000	0.124159	word	her	201	8	34	2	0.000000	13.300000	16.350000	10.600000	0.124159	0.000000	6.938312	5.969394	7.302115
67.546000	0.349252	word	feet	202	8	35	2	1.000000	10.600000	13.300000	15.420000	0.349252	0.000000	2.001445	2.829824	4.338913
67.958000	0.202910	word	for	203	8	36	2	0.000000	15.420000	10.600000	15.370000	0.202910	0.000000	2.771963	2.458680	2.162849
68.174000	0.102156	word	it	204	8	37	2	0.000000	15.370000	15.420000	6.980000	0.102156	0.000000	2.230924	2.206561	1.142762
68.292000	0.393078	word	flashed	205	8	38	2	1.000000	6.980000	15.370000	11.040000	0.393078	0.000000	1.219912	1.341514	1.856967
68.700000	0.440243	word	across	206	8	39	2	0.000000	11.040000	6.980000	13.300000	0.440243	0.000000	3.166598	3.247821	3.831500
